date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:23	664/664	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/news-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/news-over.gif	(from )
13:23:27	510/510	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/sitemap-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/sitemap-over.gif	(from )
13:23:31	355/355	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/home-over.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/home-over.gif	(from )
13:23:37	4319/4319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/top_left.jpg	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/top_left.jpg	(from )
13:23:41	3853/3853	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/top_middle.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/top_middle.gif	(from )
13:23:43	1458/1458	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/usdoj.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/usdoj.gif	(from )
13:23:47	437/437	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/header_05.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/header_05.gif	(from )
13:23:50	941/941	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:42%20GMT	http://www.bop.gov/webimages/public/header/blue_cover.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/blue_cover.gif	(from )
13:23:52	351/351	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:43%20GMT	http://www.bop.gov/webimages/public/header/home.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/home.gif	(from )
13:23:59	462/462	---M--	200	added ('OK')	image/gif	date:Mon,%2004%20Oct%202004%2018:47:44%20GMT	http://www.bop.gov/webimages/public/header/top_right_end.gif	T:/Brandon/Bureau%20of%20Prisons/BOP%20Visiting%20Info/www.bop.gov/webimages/public/header/top_right_end.gif	(from )
