name,path,bytes,modified,mod_year,extension,category,mimetype,folder1,folder2
WordDocument,Kennard/Statements/stwek965,6177,2016-04-06T19:28:22,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek965,106,2016-04-06T19:28:22,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek965,4096,2016-04-06T19:28:22,2016,,application,application/octet-stream,Kennard,Statements
Data,Kennard/Statements/stwek957,10556,2016-04-06T19:28:19,2016,,application,application/octet-stream,Kennard,Statements
1Table,Kennard/Statements/stwek957,4721,2016-04-06T19:28:19,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek957,106,2016-04-06T19:28:19,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek957,4096,2016-04-06T19:28:19,2016,,application,application/octet-stream,Kennard,Statements
WordDocument,Kennard/Statements/stwek957,6689,2016-04-06T19:28:19,2016,,application,application/octet-stream,Kennard,Statements
[5]DocumentSummaryInformation,Kennard/Statements/stwek957,4096,2016-04-06T19:28:19,2016,,application,application/octet-stream,Kennard,Statements
WordDocument,Kennard/Statements/stwek920,8753,2016-04-06T19:28:11,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek920,4096,2016-04-06T19:28:11,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek920,106,2016-04-06T19:28:11,2016,,application,application/octet-stream,Kennard,Statements
[5]DocumentSummaryInformation,Kennard/Statements/stwek920,4096,2016-04-06T19:28:11,2016,,application,application/octet-stream,Kennard,Statements
1Table,Kennard/Statements/stwek920,4880,2016-04-06T19:28:11,2016,,application,application/octet-stream,Kennard,Statements
Data,Kennard/Statements/stwek950,10556,2016-04-06T19:28:17,2016,,application,application/octet-stream,Kennard,Statements
[5]DocumentSummaryInformation,Kennard/Statements/stwek950,4096,2016-04-06T19:28:17,2016,,application,application/octet-stream,Kennard,Statements
1Table,Kennard/Statements/stwek950,5531,2016-04-06T19:28:17,2016,,application,application/octet-stream,Kennard,Statements
WordDocument,Kennard/Statements/stwek950,10785,2016-04-06T19:28:17,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek950,4096,2016-04-06T19:28:17,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek950,106,2016-04-06T19:28:17,2016,,application,application/octet-stream,Kennard,Statements
Data,Kennard/Statements/stwek962,10556,2016-04-06T19:28:21,2016,,application,application/octet-stream,Kennard,Statements
WordDocument,Kennard/Statements/stwek962,6689,2016-04-06T19:28:21,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek962,4096,2016-04-06T19:28:21,2016,,application,application/octet-stream,Kennard,Statements
1Table,Kennard/Statements/stwek962,5445,2016-04-06T19:28:21,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek962,106,2016-04-06T19:28:21,2016,,application,application/octet-stream,Kennard,Statements
[5]DocumentSummaryInformation,Kennard/Statements/stwek962,4096,2016-04-06T19:28:21,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek934,106,2016-04-06T19:28:13,2016,,application,application/octet-stream,Kennard,Statements
1Table,Kennard/Statements/stwek934,4096,2016-04-06T19:28:13,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek934,4096,2016-04-06T19:28:13,2016,,application,application/octet-stream,Kennard,Statements
WordDocument,Kennard/Statements/stwek934,5150,2016-04-06T19:28:13,2016,,application,application/octet-stream,Kennard,Statements
[5]DocumentSummaryInformation,Kennard/Statements/stwek934,4096,2016-04-06T19:28:13,2016,,application,application/octet-stream,Kennard,Statements
[1]CompObj,Kennard/Statements/stwek943,106,2016-04-06T19:28:14,2016,,application,application/octet-stream,Kennard,Statements
[5]DocumentSummaryInformation,Kennard/Statements/stwek943,4096,2016-04-06T19:28:14,2016,,application,application/octet-stream,Kennard,Statements
Data,Kennard/Statements/stwek943,10556,2016-04-06T19:28:14,2016,,application,application/octet-stream,Kennard,Statements
WordDocument,Kennard/Statements/stwek943,6689,2016-04-06T19:28:14,2016,,application,application/octet-stream,Kennard,Statements
1Table,Kennard/Statements/stwek943,4661,2016-04-06T19:28:14,2016,,application,application/octet-stream,Kennard,Statements
[5]SummaryInformation,Kennard/Statements/stwek943,4096,2016-04-06T19:28:14,2016,,application,application/octet-stream,Kennard,Statements
stwek042.html,Kennard/Statements/2000,3798,2016-04-06T19:27:52,2016,html,text,text/html,Kennard,Statements
stwek009.html,Kennard/Statements/2000,6228,2016-04-06T19:27:47,2016,html,text,text/html,Kennard,Statements
stwek026.doc,Kennard/Statements/2000,59392,2016-04-06T19:27:49,2016,doc,application,application/msword,Kennard,Statements
stwek096.txt,Kennard/Statements/2000,27476,2016-04-06T19:28:00,2016,txt,text,text/plain,Kennard,Statements
stwek047.txt,Kennard/Statements/2000,855,2016-04-06T19:27:53,2016,txt,text,text/plain,Kennard,Statements
stwek091.txt,Kennard/Statements/2000,2994,2016-04-06T19:27:59,2016,txt,text,text/plain,Kennard,Statements
stwek040.txt,Kennard/Statements/2000,1254,2016-04-06T19:27:51,2016,txt,text,text/plain,Kennard,Statements
stwek038.html,Kennard/Statements/2000,3383,2016-04-06T19:27:51,2016,html,text,text/html,Kennard,Statements
stwek073.html,Kennard/Statements/2000,3555,2016-04-06T19:27:56,2016,html,text,text/html,Kennard,Statements
stwek021.doc,Kennard/Statements/2000,36864,2016-04-06T19:27:48,2016,doc,application,application/msword,Kennard,Statements
stwek082.doc,Kennard/Statements/2000,34304,2016-04-06T19:27:58,2016,doc,application,application/msword,Kennard,Statements
stwek053.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:53,2016,doc,application,application/msword,Kennard,Statements
stwek011.html,Kennard/Statements/2000,5967,2016-04-06T19:27:47,2016,html,text,text/html,Kennard,Statements
stwek032.txt,Kennard/Statements/2000,3551,2016-04-06T19:27:50,2016,txt,text,text/plain,Kennard,Statements
stwek026.pdf,Kennard/Statements/2000,32548,2016-04-06T19:27:49,2016,pdf,application,application/pdf,Kennard,Statements
stwek028.doc,Kennard/Statements/2000,27136,2016-04-06T19:27:50,2016,doc,application,application/msword,Kennard,Statements
stwek020.html,Kennard/Statements/2000,2466,2016-04-06T19:27:48,2016,html,text,text/html,Kennard,Statements
stwek035.txt,Kennard/Statements/2000,1229,2016-04-06T19:27:51,2016,txt,text,text/plain,Kennard,Statements
stwek082.html,Kennard/Statements/2000,3649,2016-04-06T19:27:58,2016,html,text,text/html,Kennard,Statements
stwek085.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:58,2016,doc,application,application/msword,Kennard,Statements
stwek054.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:54,2016,doc,application,application/msword,Kennard,Statements
stwek049.txt,Kennard/Statements/2000,3999,2016-04-06T19:27:53,2016,txt,text,text/plain,Kennard,Statements
stwek061.doc,Kennard/Statements/2000,37888,2016-04-06T19:27:55,2016,doc,application,application/msword,Kennard,Statements
stwek077.html,Kennard/Statements/2000,4697,2016-04-06T19:27:57,2016,html,text,text/html,Kennard,Statements
stwek066.doc,Kennard/Statements/2000,22528,2016-04-06T19:27:55,2016,doc,application,application/msword,Kennard,Statements
stwek046.html,Kennard/Statements/2000,2747,2016-04-06T19:27:52,2016,html,text,text/html,Kennard,Statements
stwek007.txt,Kennard/Statements/2000,13499,2016-04-06T19:27:46,2016,txt,text,text/plain,Kennard,Statements
stwek075.txt,Kennard/Statements/2000,3241,2016-04-06T19:27:57,2016,txt,text,text/plain,Kennard,Statements
stwek024.html,Kennard/Statements/2000,6854,2016-04-06T19:27:49,2016,html,text,text/html,Kennard,Statements
stwek014.doc,Kennard/Statements/2000,36352,2016-04-06T19:27:47,2016,doc,application,application/msword,Kennard,Statements
stwek086.html,Kennard/Statements/2000,3861,2016-04-06T19:27:58,2016,html,text,text/html,Kennard,Statements
stwek009.txt,Kennard/Statements/2000,3895,2016-04-06T19:27:47,2016,txt,text,text/plain,Kennard,Statements
stwek013.doc,Kennard/Statements/2000,38400,2016-04-06T19:27:47,2016,doc,application,application/msword,Kennard,Statements
stwek015.html,Kennard/Statements/2000,4291,2016-04-06T19:27:47,2016,html,text,text/html,Kennard,Statements
stwek072.txt,Kennard/Statements/2000,7869,2016-04-06T19:27:56,2016,txt,text,text/plain,Kennard,Statements
stwek.029.doc,Kennard/Statements/2000,36864,2016-04-06T19:27:45,2016,doc,application,application/msword,Kennard,Statements
stwek002.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:45,2016,doc,application,application/msword,Kennard,Statements
stwek019.html,Kennard/Statements/2000,3037,2016-04-06T19:27:48,2016,html,text,text/html,Kennard,Statements
stwek063.txt,Kennard/Statements/2000,5970,2016-04-06T19:27:55,2016,txt,text,text/plain,Kennard,Statements
stwek052.html,Kennard/Statements/2000,2610,2016-04-06T19:27:53,2016,html,text,text/html,Kennard,Statements
ltwek001.txt,Kennard/Statements/2000,5818,2016-04-06T19:27:45,2016,txt,text,text/plain,Kennard,Statements
stwek063.html,Kennard/Statements/2000,6830,2016-04-06T19:27:55,2016,html,text,text/html,Kennard,Statements
stwek064.txt,Kennard/Statements/2000,3144,2016-04-06T19:27:55,2016,txt,text,text/plain,Kennard,Statements
stwek028.html,Kennard/Statements/2000,4829,2016-04-06T19:27:50,2016,html,text,text/html,Kennard,Statements
stwek079.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:57,2016,doc,application,application/msword,Kennard,Statements
stwek018.txt,Kennard/Statements/2000,999,2016-04-06T19:27:48,2016,txt,text,text/plain,Kennard,Statements
stwek005.doc,Kennard/Statements/2000,28160,2016-04-06T19:27:46,2016,doc,application,application/msword,Kennard,Statements
stwek001.html,Kennard/Statements/2000,3490,2016-04-06T19:27:45,2016,html,text,text/html,Kennard,Statements
stwek077.doc,Kennard/Statements/2000,34816,2016-04-06T19:27:57,2016,doc,application,application/msword,Kennard,Statements
stwek016.txt,Kennard/Statements/2000,1231,2016-04-06T19:27:48,2016,txt,text,text/plain,Kennard,Statements
stwek011.txt,Kennard/Statements/2000,4860,2016-04-06T19:27:47,2016,txt,text,text/plain,Kennard,Statements
stwek092.html,Kennard/Statements/2000,3004,2016-04-06T19:27:59,2016,html,text,text/html,Kennard,Statements
stwek030.html,Kennard/Statements/2000,4961,2016-04-06T19:27:50,2016,html,text,text/html,Kennard,Statements
stwek070.doc,Kennard/Statements/2000,24064,2016-04-06T19:27:56,2016,doc,application,application/msword,Kennard,Statements
stwek024.txt,Kennard/Statements/2000,5252,2016-04-06T19:27:49,2016,txt,text,text/plain,Kennard,Statements
stwek067.html,Kennard/Statements/2000,4806,2016-04-06T19:27:56,2016,html,text,text/html,Kennard,Statements
stwek058.txt,Kennard/Statements/2000,1126,2016-04-06T19:27:54,2016,txt,text,text/plain,Kennard,Statements
stwek089.txt,Kennard/Statements/2000,1263,2016-04-06T19:27:59,2016,txt,text,text/plain,Kennard,Statements
stwek045.doc,Kennard/Statements/2000,41472,2016-04-06T19:27:52,2016,doc,application,application/msword,Kennard,Statements
stwek094.doc,Kennard/Statements/2000,35328,2016-04-06T19:28:00,2016,doc,application,application/msword,Kennard,Statements
stwek042.doc,Kennard/Statements/2000,23552,2016-04-06T19:27:52,2016,doc,application,application/msword,Kennard,Statements
stwek093.doc,Kennard/Statements/2000,22016,2016-04-06T19:27:59,2016,doc,application,application/msword,Kennard,Statements
stwek056.html,Kennard/Statements/2000,2830,2016-04-06T19:27:54,2016,html,text,text/html,Kennard,Statements
stwek023.txt,Kennard/Statements/2000,5935,2016-04-06T19:27:49,2016,txt,text,text/plain,Kennard,Statements
stwek096.html,Kennard/Statements/2000,28487,2016-04-06T19:28:00,2016,html,text,text/html,Kennard,Statements
stwek051.txt,Kennard/Statements/2000,2491,2016-04-06T19:27:53,2016,txt,text,text/plain,Kennard,Statements
stwek080.txt,Kennard/Statements/2000,1635,2016-04-06T19:27:58,2016,txt,text,text/plain,Kennard,Statements
stwek030.doc,Kennard/Statements/2000,37376,2016-04-06T19:27:50,2016,doc,application,application/msword,Kennard,Statements
stwek034.html,Kennard/Statements/2000,4478,2016-04-06T19:27:51,2016,html,text,text/html,Kennard,Statements
stwek037.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:51,2016,doc,application,application/msword,Kennard,Statements
stwek005.html,Kennard/Statements/2000,3807,2016-04-06T19:27:46,2016,html,text,text/html,Kennard,Statements
stwek056.txt,Kennard/Statements/2000,2132,2016-04-06T19:27:54,2016,txt,text,text/plain,Kennard,Statements
stwek087.txt,Kennard/Statements/2000,2865,2016-04-06T19:27:59,2016,txt,text,text/plain,Kennard,Statements
stwek012.doc,Kennard/Statements/2000,36352,2016-04-06T19:27:47,2016,doc,application,application/msword,Kennard,Statements
stwek073.txt,Kennard/Statements/2000,2856,2016-04-06T19:27:57,2016,txt,text,text/plain,Kennard,Statements
stwek053.html,Kennard/Statements/2000,2982,2016-04-06T19:27:53,2016,html,text,text/html,Kennard,Statements
stwek018.html,Kennard/Statements/2000,3337,2016-04-06T19:27:48,2016,html,text,text/html,Kennard,Statements
stwek069.doc,Kennard/Statements/2000,41472,2016-04-06T19:27:56,2016,doc,application,application/msword,Kennard,Statements
stwek074.txt,Kennard/Statements/2000,946,2016-04-06T19:27:57,2016,txt,text,text/plain,Kennard,Statements
stwek029.html,Kennard/Statements/2000,5441,2016-04-06T19:27:50,2016,html,text,text/html,Kennard,Statements
stwek062.html,Kennard/Statements/2000,3406,2016-04-06T19:27:55,2016,html,text,text/html,Kennard,Statements
stwek015.doc,Kennard/Statements/2000,22016,2016-04-06T19:27:47,2016,doc,application,application/msword,Kennard,Statements
stwek008.txt,Kennard/Statements/2000,6010,2016-04-06T19:27:46,2016,txt,text,text/plain,Kennard,Statements
stwek067.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:56,2016,doc,application,application/msword,Kennard,Statements
stwek006.txt,Kennard/Statements/2000,3655,2016-04-06T19:27:46,2016,txt,text,text/plain,Kennard,Statements
wqed01062000ltr.pdf,Kennard/Statements/2000,270796,2016-04-06T19:28:00,2016,pdf,application,application/pdf,Kennard,Statements
stwek001.txt,Kennard/Statements/2000,916,2016-04-06T19:27:45,2016,txt,text,text/plain,Kennard,Statements
stwek093.html,Kennard/Statements/2000,2389,2016-04-06T19:28:00,2016,html,text,text/html,Kennard,Statements
stwek031.html,Kennard/Statements/2000,4537,2016-04-06T19:27:50,2016,html,text,text/html,Kennard,Statements
stwek060.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:54,2016,doc,application,application/msword,Kennard,Statements
stwek029.doc,Kennard/Statements/2000,36864,2016-04-06T19:27:50,2016,doc,application,application/msword,Kennard,Statements
stwek066.html,Kennard/Statements/2000,3125,2016-04-06T19:27:55,2016,html,text,text/html,Kennard,Statements
stwek034.txt,Kennard/Statements/2000,2218,2016-04-06T19:27:51,2016,txt,text,text/plain,Kennard,Statements
stwek084.doc,Kennard/Statements/2000,36352,2016-04-06T19:27:58,2016,doc,application,application/msword,Kennard,Statements
stwek055.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:54,2016,doc,application,application/msword,Kennard,Statements
stwek048.txt,Kennard/Statements/2000,842,2016-04-06T19:27:53,2016,txt,text,text/plain,Kennard,Statements
stwek083.doc,Kennard/Statements/2000,22528,2016-04-06T19:27:58,2016,doc,application,application/msword,Kennard,Statements
stwek052.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:53,2016,doc,application,application/msword,Kennard,Statements
stwek057.html,Kennard/Statements/2000,3742,2016-04-06T19:27:54,2016,html,text,text/html,Kennard,Statements
stwek033.txt,Kennard/Statements/2000,3030,2016-04-06T19:27:51,2016,txt,text,text/plain,Kennard,Statements
stwek090.txt,Kennard/Statements/2000,1851,2016-04-06T19:27:59,2016,txt,text,text/plain,Kennard,Statements
stwek041.txt,Kennard/Statements/2000,820,2016-04-06T19:27:52,2016,txt,text,text/plain,Kennard,Statements
stwek020.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:48,2016,doc,application,application/msword,Kennard,Statements
stwek035.html,Kennard/Statements/2000,3190,2016-04-06T19:27:51,2016,html,text,text/html,Kennard,Statements
stwek004.html,Kennard/Statements/2000,4044,2016-04-06T19:27:46,2016,html,text,text/html,Kennard,Statements
stwek027.doc,Kennard/Statements/2000,36352,2016-04-06T19:27:50,2016,doc,application,application/msword,Kennard,Statements
stwek046.txt,Kennard/Statements/2000,517,2016-04-06T19:27:52,2016,txt,text,text/plain,Kennard,Statements
stwek008.html,Kennard/Statements/2000,7133,2016-04-06T19:27:46,2016,html,text,text/html,Kennard,Statements
stwek036.doc,Kennard/Statements/2000,34816,2016-04-06T19:27:51,2016,doc,application,application/msword,Kennard,Statements
stwek043.html,Kennard/Statements/2000,1220,2016-04-06T19:27:52,2016,html,text,text/html,Kennard,Statements
stwek057.txt,Kennard/Statements/2000,2829,2016-04-06T19:27:54,2016,txt,text,text/plain,Kennard,Statements
stwek086.txt,Kennard/Statements/2000,1594,2016-04-06T19:27:59,2016,txt,text,text/plain,Kennard,Statements
stwek050.txt,Kennard/Statements/2000,1361,2016-04-06T19:27:53,2016,txt,text,text/plain,Kennard,Statements
stwek081.txt,Kennard/Statements/2000,812,2016-04-06T19:27:58,2016,txt,text,text/plain,Kennard,Statements
stwek072.html,Kennard/Statements/2000,11155,2016-04-06T19:27:56,2016,html,text,text/html,Kennard,Statements
stwek031.doc,Kennard/Statements/2000,36864,2016-04-06T19:27:50,2016,doc,application,application/msword,Kennard,Statements
stwek043.doc,Kennard/Statements/2000,20480,2016-04-06T19:27:52,2016,doc,application,application/msword,Kennard,Statements
stwek092.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:59,2016,doc,application,application/msword,Kennard,Statements
stwek010.html,Kennard/Statements/2000,3204,2016-04-06T19:27:47,2016,html,text,text/html,Kennard,Statements
stwek022.txt,Kennard/Statements/2000,31449,2016-04-06T19:27:49,2016,txt,text,text/plain,Kennard,Statements
stwek025.txt,Kennard/Statements/2000,1050,2016-04-06T19:27:49,2016,txt,text,text/plain,Kennard,Statements
stwek021.html,Kennard/Statements/2000,14981,2016-04-06T19:27:48,2016,html,text,text/html,Kennard,Statements
stwek038.doc,Kennard/Statements/2000,34304,2016-04-06T19:27:51,2016,doc,application,application/msword,Kennard,Statements
stwek059.txt,Kennard/Statements/2000,4819,2016-04-06T19:27:54,2016,txt,text,text/plain,Kennard,Statements
stwek088.txt,Kennard/Statements/2000,1015,2016-04-06T19:27:59,2016,txt,text,text/plain,Kennard,Statements
stwek044.doc,Kennard/Statements/2000,32768,2016-04-06T19:27:52,2016,doc,application,application/msword,Kennard,Statements
stwek095.doc,Kennard/Statements/2000,35328,2016-04-06T19:28:00,2016,doc,application,application/msword,Kennard,Statements
stwek083.html,Kennard/Statements/2000,3228,2016-04-06T19:27:58,2016,html,text,text/html,Kennard,Statements
stwek010.txt,Kennard/Statements/2000,1050,2016-04-06T19:27:47,2016,txt,text,text/plain,Kennard,Statements
stwek071.doc,Kennard/Statements/2000,30208,2016-04-06T19:27:56,2016,doc,application,application/msword,Kennard,Statements
stwek076.html,Kennard/Statements/2000,2592,2016-04-06T19:27:57,2016,html,text,text/html,Kennard,Statements
stwek047.html,Kennard/Statements/2000,2646,2016-04-06T19:27:53,2016,html,text,text/html,Kennard,Statements
stwek076.doc,Kennard/Statements/2000,22016,2016-04-06T19:27:57,2016,doc,application,application/msword,Kennard,Statements
stwek017.txt,Kennard/Statements/2000,3561,2016-04-06T19:27:48,2016,txt,text,text/plain,Kennard,Statements
stwek025.html,Kennard/Statements/2000,3250,2016-04-06T19:27:49,2016,html,text,text/html,Kennard,Statements
stwek065.txt,Kennard/Statements/2000,1001,2016-04-06T19:27:55,2016,txt,text,text/plain,Kennard,Statements
stwek078.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:57,2016,doc,application,application/msword,Kennard,Statements
stwek019.txt,Kennard/Statements/2000,642,2016-04-06T19:27:48,2016,txt,text,text/plain,Kennard,Statements
stwek087.html,Kennard/Statements/2000,5377,2016-04-06T19:27:59,2016,html,text,text/html,Kennard,Statements
stwek004.doc,Kennard/Statements/2000,36352,2016-04-06T19:27:46,2016,doc,application,application/msword,Kennard,Statements
stwek003.doc,Kennard/Statements/2000,32768,2016-04-06T19:27:45,2016,doc,application,application/msword,Kennard,Statements
stwek014.html,Kennard/Statements/2000,3218,2016-04-06T19:27:47,2016,html,text,text/html,Kennard,Statements
stwek062.txt,Kennard/Statements/2000,885,2016-04-06T19:27:55,2016,txt,text,text/plain,Kennard,Statements
stwek053.txt,Kennard/Statements/2000,1218,2016-04-06T19:27:54,2016,txt,text,text/plain,Kennard,Statements
stwek051.html,Kennard/Statements/2000,4312,2016-04-06T19:27:53,2016,html,text,text/html,Kennard,Statements
stwek082.txt,Kennard/Statements/2000,1816,2016-04-06T19:27:58,2016,txt,text,text/plain,Kennard,Statements
stwek032.doc,Kennard/Statements/2000,38400,2016-04-06T19:27:50,2016,doc,application,application/msword,Kennard,Statements
stwek028.txt,Kennard/Statements/2000,3710,2016-04-06T19:27:50,2016,txt,text,text/plain,Kennard,Statements
stwek089.html,Kennard/Statements/2000,3338,2016-04-06T19:27:59,2016,html,text,text/html,Kennard,Statements
stwek035.doc,Kennard/Statements/2000,34816,2016-04-06T19:27:51,2016,doc,application,application/msword,Kennard,Statements
stwek054.txt,Kennard/Statements/2000,2102,2016-04-06T19:27:54,2016,txt,text,text/plain,Kennard,Statements
stwek060.html,Kennard/Statements/2000,4285,2016-04-06T19:27:55,2016,html,text,text/html,Kennard,Statements
stwek085.txt,Kennard/Statements/2000,1564,2016-04-06T19:27:58,2016,txt,text,text/plain,Kennard,Statements
stwek049.doc,Kennard/Statements/2000,40448,2016-04-06T19:27:53,2016,doc,application,application/msword,Kennard,Statements
stwek026.txt,Kennard/Statements/2000,32108,2016-04-06T19:27:49,2016,txt,text,text/plain,Kennard,Statements
stwek047.doc,Kennard/Statements/2000,33280,2016-04-06T19:27:52,2016,doc,application,application/msword,Kennard,Statements
stwek049.html,Kennard/Statements/2000,6429,2016-04-06T19:27:53,2016,html,text,text/html,Kennard,Statements
stwek002.html,Kennard/Statements/2000,2659,2016-04-06T19:27:45,2016,html,text,text/html,Kennard,Statements
stwek096.doc,Kennard/Statements/2000,55296,2016-04-06T19:28:00,2016,doc,application,application/msword,Kennard,Statements
stwek040.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:51,2016,doc,application,application/msword,Kennard,Statements
stwek033.html,Kennard/Statements/2000,5088,2016-04-06T19:27:51,2016,html,text,text/html,Kennard,Statements
stwek078.html,Kennard/Statements/2000,3730,2016-04-06T19:27:57,2016,html,text,text/html,Kennard,Statements
stwek091.doc,Kennard/Statements/2000,35840,2016-04-06T19:27:59,2016,doc,application,application/msword,Kennard,Statements
stwek021.txt,Kennard/Statements/2000,14066,2016-04-06T19:27:49,2016,txt,text,text/plain,Kennard,Statements
stwek091.html,Kennard/Statements/2000,5689,2016-04-06T19:27:59,2016,html,text,text/html,Kennard,Statements
stwek068.txt,Kennard/Statements/2000,2347,2016-04-06T19:27:56,2016,txt,text,text/plain,Kennard,Statements
stwek075.doc,Kennard/Statements/2000,38400,2016-04-06T19:27:57,2016,doc,application,application/msword,Kennard,Statements
stwek064.html,Kennard/Statements/2000,3803,2016-04-06T19:27:55,2016,html,text,text/html,Kennard,Statements
stwek014.txt,Kennard/Statements/2000,1032,2016-04-06T19:27:47,2016,txt,text,text/plain,Kennard,Statements
stwek009.doc,Kennard/Statements/2000,38400,2016-04-06T19:27:46,2016,doc,application,application/msword,Kennard,Statements
stwek055.html,Kennard/Statements/2000,3223,2016-04-06T19:27:54,2016,html,text,text/html,Kennard,Statements
stwek013.txt,Kennard/Statements/2000,3760,2016-04-06T19:27:47,2016,txt,text,text/plain,Kennard,Statements
stwek072.doc,Kennard/Statements/2000,45568,2016-04-06T19:27:56,2016,doc,application,application/msword,Kennard,Statements
stwek037.html,Kennard/Statements/2000,4965,2016-04-06T19:27:51,2016,html,text,text/html,Kennard,Statements
stwek095.html,Kennard/Statements/2000,3407,2016-04-06T19:28:00,2016,html,text,text/html,Kennard,Statements
stwek061.txt,Kennard/Statements/2000,3124,2016-04-06T19:27:55,2016,txt,text,text/plain,Kennard,Statements
stwek066.txt,Kennard/Statements/2000,2444,2016-04-06T19:27:55,2016,txt,text,text/plain,Kennard,Statements
stwek006.html,Kennard/Statements/2000,5873,2016-04-06T19:27:46,2016,html,text,text/html,Kennard,Statements
stwek007.doc,Kennard/Statements/2000,40448,2016-04-06T19:27:46,2016,doc,application,application/msword,Kennard,Statements
ltwek001.pdf,Kennard/Statements/2000,6879,2016-04-06T19:27:45,2016,pdf,application,application/pdf,Kennard,Statements
stwek077.txt,Kennard/Statements/2000,2108,2016-04-06T19:27:57,2016,txt,text,text/plain,Kennard,Statements
stwek016.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:48,2016,doc,application,application/msword,Kennard,Statements
stwek041.html,Kennard/Statements/2000,3550,2016-04-06T19:27:52,2016,html,text,text/html,Kennard,Statements
stwek018.pdf,Kennard/Statements/2000,8228,2016-04-06T19:27:48,2016,pdf,application,application/pdf,Kennard,Statements
stwek070.html,Kennard/Statements/2000,4458,2016-04-06T19:27:56,2016,html,text,text/html,Kennard,Statements
stwek011.doc,Kennard/Statements/2000,36864,2016-04-06T19:27:47,2016,doc,application,application/msword,Kennard,Statements
stwek070.txt,Kennard/Statements/2000,3790,2016-04-06T19:27:56,2016,txt,text,text/plain,Kennard,Statements
stwek012.html,Kennard/Statements/2000,2901,2016-04-06T19:27:47,2016,html,text,text/html,Kennard,Statements
stwek002.txt,Kennard/Statements/2000,689,2016-04-06T19:27:45,2016,txt,text,text/plain,Kennard,Statements
stwek.029.txt,Kennard/Statements/2000,4129,2016-04-06T19:27:45,2016,txt,text,text/plain,Kennard,Statements
stwek059.html,Kennard/Statements/2000,5264,2016-04-06T19:27:54,2016,html,text,text/html,Kennard,Statements
stwek063.doc,Kennard/Statements/2000,37376,2016-04-06T19:27:55,2016,doc,application,application/msword,Kennard,Statements
stwek064.doc,Kennard/Statements/2000,23552,2016-04-06T19:27:55,2016,doc,application,application/msword,Kennard,Statements
stwek081.html,Kennard/Statements/2000,3013,2016-04-06T19:27:58,2016,html,text,text/html,Kennard,Statements
ltwek001.doc,Kennard/Statements/2000,26624,2016-04-06T19:27:45,2016,doc,application,application/msword,Kennard,Statements
stwek079.txt,Kennard/Statements/2000,1906,2016-04-06T19:27:57,2016,txt,text,text/plain,Kennard,Statements
stwek018.doc,Kennard/Statements/2000,37376,2016-04-06T19:27:48,2016,doc,application,application/msword,Kennard,Statements
stwek068.html,Kennard/Statements/2000,2856,2016-04-06T19:27:56,2016,html,text,text/html,Kennard,Statements
stwek005.txt,Kennard/Statements/2000,2687,2016-04-06T19:27:46,2016,txt,text,text/plain,Kennard,Statements
stwek023.html,Kennard/Statements/2000,6556,2016-04-06T19:27:49,2016,html,text,text/html,Kennard,Statements
stwek080.doc,Kennard/Statements/2000,36864,2016-04-06T19:27:57,2016,doc,application,application/msword,Kennard,Statements
stwek051.doc,Kennard/Statements/2000,35328,2016-04-06T19:27:53,2016,doc,application,application/msword,Kennard,Statements
stwek074.html,Kennard/Statements/2000,1517,2016-04-06T19:27:57,2016,html,text,text/html,Kennard,Statements
stwek030.txt,Kennard/Statements/2000,3467,2016-04-06T19:27:50,2016,txt,text,text/plain,Kennard,Statements
stwek037.txt,Kennard/Statements/2000,2563,2016-04-06T19:27:51,2016,txt,text,text/plain,Kennard,Statements
